collision_date,year,mo,da,day,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
2016-08-13,2016,08,13,6,75.9,73.3,1012.7,5.4,9.2,14.0,999.9,82.9,71.1,0.0,999.9,1,614
2017-08-29,2017,08,29,2,62.0,58.3,1023.8,9.9,8.6,14.0,20.0,71.1,54.0,0.0,999.9,0,614
2016-08-01,2016,08,01,1,68.2,62.4,1018.3,9.3,9.2,14.0,999.9,75.0,64.0,0.55,999.9,0,569
2019-08-05,2019,08,05,1,70.2,62.3,1014.4,9.9,6.9,14.0,999.9,78.1,64.0,0.0,999.9,0,616
2014-08-08,2014,08,08,5,66.3,57.6,1014.9,10.0,7.4,14.0,999.9,77.0,59.0,0.19,999.9,0,601
2015-08-26,2015,08,26,3,73.8,68.1,1012.5,9.2,7.4,14.0,999.9,81.0,68.0,0.3,999.9,0,606
2017-08-13,2017,08,13,7,71.0,69.3,1012.4,6.1,8.3,14.0,999.9,80.1,62.1,1.24,999.9,1,563
2016-08-03,2016,08,03,3,67.4,60.0,1020.7,10.0,7.7,14.0,999.9,73.9,61.0,0.0,999.9,0,687
2016-08-02,2016,08,02,2,66.9,61.9,1018.6,9.7,8.4,14.0,999.9,75.0,61.0,0.11,999.9,0,602
2018-08-01,2018,08,01,3,69.2,67.6,1020.7,7.5,8.6,14.0,999.9,73.9,64.0,0.0,999.9,1,660
2015-08-30,2015,08,30,7,72.6,66.8,1018.9,10.0,8.5,14.0,999.9,80.1,63.0,0.0,999.9,0,563
2016-08-15,2016,08,15,1,77.5,69.4,1017.9,8.8,8.5,14.0,19.0,84.0,70.0,0.0,999.9,0,643
2016-08-25,2016,08,25,4,71.7,66.5,1020.5,10.0,10.4,14.0,999.9,77.0,63.0,0.0,999.9,0,659
2016-08-10,2016,08,10,3,70.6,67.2,1023.2,9.9,8.6,14.0,999.9,80.1,64.0,0.0,999.9,0,618
2015-08-03,2015,08,03,1,74.0,68.2,1012.1,9.1,8.9,14.0,999.9,82.9,69.1,0.0,999.9,0,705
2019-08-12,2019,08,12,1,71.2,63.9,1014.3,10.0,9.3,14.0,999.9,78.1,63.0,0.0,999.9,0,586
2013-08-22,2013,08,22,4,70.5,68.9,1016.9,3.9,9.8,14.0,999.9,79.0,64.0,0.01,999.9,1,578
2019-08-30,2019,08,30,5,68.0,63.3,1015.6,9.2,7.9,14.0,999.9,75.0,57.9,0.0,999.9,0,630
2018-08-22,2018,08,22,3,68.1,67.4,1008.0,4.8,8.1,14.0,999.9,75.9,62.1,0.05,999.9,1,599
2013-08-27,2013,08,27,2,68.0,66.6,1011.8,4.5,8.0,14.0,999.9,70.0,64.4,0.39,999.9,1,506
2017-08-20,2017,08,20,7,72.8,68.1,1014.2,6.3,9.7,14.0,999.9,80.1,66.9,1.01,999.9,1,538
2018-08-09,2018,08,09,4,74.9,73.5,1008.0,3.6,9.2,14.0,999.9,82.9,70.0,0.0,999.9,1,709
2016-08-27,2016,08,27,6,74.4,64.2,1020.3,7.7,8.3,14.0,999.9,81.0,66.9,0.0,999.9,1,624
2013-08-10,2013,08,10,6,72.4,66.5,1012.3,6.4,11.2,15.0,21.0,80.1,68.0,0.06,999.9,1,495
2013-08-02,2013,08,02,5,69.7,66.0,1011.1,9.5,8.3,15.0,20.0,75.9,63.0,0.03,999.9,0,626
2012-08-17,2012,08,17,5,77.9,60.7,1010.6,9.5,3.3,15.0,17.1,88.0,69.1,0.0,999.9,0,574
2018-08-29,2018,08,29,3,75.3,72.7,1015.2,5.5,9.8,15.0,999.9,84.9,69.1,0.0,999.9,0,685
2012-08-05,2012,08,05,7,78.1,72.4,1019.7,5.8,6.1,15.0,22.9,91.0,69.1,0.0,999.9,1,518
2017-08-22,2017,08,22,2,70.5,69.8,1017.4,6.4,10.6,15.0,999.9,81.0,61.0,0.0,999.9,0,684
2018-08-30,2018,08,30,4,76.2,72.4,1015.2,7.0,10.2,15.0,999.9,90.0,71.1,0.0,999.9,0,736
2015-08-20,2015,08,20,4,73.4,69.4,1018.9,6.4,9.7,15.0,19.0,82.0,68.0,0.0,999.9,1,600
2014-08-07,2014,08,07,4,69.3,60.6,1011.1,9.2,6.3,15.0,21.0,77.0,60.1,0.0,999.9,0,585
2015-08-04,2015,08,04,2,75.0,71.7,1011.3,6.1,10.4,15.0,22.0,81.0,70.0,0.0,999.9,0,666
2016-08-06,2016,08,06,6,71.3,67.5,1009.4,9.8,10.7,15.0,999.9,75.9,55.0,0.0,999.9,0,578
2014-08-15,2014,08,15,5,66.8,59.2,1012.2,10.0,8.8,15.0,20.0,72.0,61.0,0.01,999.9,0,522
2016-08-22,2016,08,22,1,73.8,66.7,1011.0,6.7,10.4,15.0,19.0,81.0,63.0,0.47,999.9,1,669
2013-08-15,2013,08,15,4,67.2,52.7,1016.9,10.0,10.2,15.0,21.0,73.0,62.1,0.0,999.9,0,599
2014-08-14,2014,08,14,4,67.8,60.8,1008.1,9.1,9.7,15.0,15.9,72.0,63.0,0.02,999.9,0,625
2012-08-06,2012,08,06,1,77.3,66.9,1015.7,8.9,5.5,15.0,22.0,86.0,71.1,0.49,999.9,0,593
2015-08-08,2015,08,08,6,69.7,61.1,1013.8,10.0,11.8,15.0,22.0,78.1,64.0,0.0,999.9,0,545
2014-08-02,2014,08,02,6,64.3,60.0,1022.8,8.8,6.5,15.0,19.0,73.9,59.0,0.56,999.9,0,540
2015-08-01,2015,08,01,6,73.4,68.5,1008.9,8.9,9.2,15.0,19.0,87.1,66.0,0.0,999.9,1,668
2018-08-07,2018,08,07,2,75.8,74.1,1015.6,6.7,9.7,15.0,999.9,82.0,71.1,0.0,999.9,0,658
2012-08-29,2012,08,29,3,73.3,53.2,1014.0,10.0,4.7,15.0,21.0,79.0,64.4,0.01,999.9,0,550
2015-08-06,2015,08,06,4,73.5,59.6,1012.4,10.0,9.3,15.0,999.9,81.0,66.9,0.0,999.9,0,630
2016-08-14,2016,08,14,7,75.3,73.3,1013.5,4.6,9.9,15.0,19.0,80.1,69.8,0.01,999.9,1,521
2017-08-31,2017,08,31,4,66.2,60.6,1011.0,9.6,9.7,15.9,22.9,75.0,54.0,0.11,999.9,0,618
2018-08-28,2018,08,28,2,73.0,71.2,1016.6,3.5,9.0,15.9,20.0,84.0,66.9,0.0,999.9,1,715
2013-08-03,2013,08,03,6,69.3,66.1,1011.8,7.2,10.9,15.9,22.9,75.9,66.0,0.0,999.9,0,492
2012-08-28,2012,08,28,2,77.9,67.4,1011.5,9.0,6.0,15.9,22.9,86.0,69.8,0.75,999.9,0,587
2018-08-20,2018,08,20,1,66.7,66.0,1018.3,4.7,11.6,15.9,22.0,72.0,66.0,0.04,999.9,0,562
2016-08-29,2016,08,29,1,72.5,66.3,1019.0,9.8,9.5,15.9,22.0,82.9,57.9,0.0,999.9,0,673
2020-08-29,2020,08,29,6,70.8,68.6,1006.3,5.4,9.8,15.9,24.1,78.1,66.9,0.0,999.9,1,291
2019-08-09,2019,08,09,5,73.7,67.3,1006.1,8.9,10.4,15.9,999.9,78.1,69.1,0.0,999.9,0,645
2018-08-18,2018,08,18,6,73.9,72.4,1010.8,5.9,9.4,15.9,24.1,82.9,66.0,0.05,999.9,1,579
2015-08-11,2015,08,11,2,67.9,64.4,1015.0,7.5,12.0,15.9,25.1,73.9,55.9,0.0,999.9,0,601
2013-08-05,2013,08,05,1,68.1,54.5,1013.3,10.0,12.2,15.9,24.1,75.9,60.1,0.0,999.9,0,545
2020-08-18,2020,08,18,2,68.3,62.8,1010.9,9.6,8.5,15.9,22.0,75.9,57.9,0.42,999.9,1,311
2018-08-02,2018,08,02,4,73.7,72.5,1019.9,5.4,11.6,15.9,21.0,78.1,64.0,0.0,999.9,0,722
2016-08-11,2016,08,11,4,73.6,71.8,1018.5,4.7,11.1,15.9,999.9,79.0,66.9,0.05,999.9,1,672
2014-08-24,2014,08,24,7,63.9,56.8,1019.4,10.0,9.0,15.9,22.0,73.0,55.0,0.01,999.9,0,437
2012-08-30,2012,08,30,4,72.0,49.4,1017.6,10.0,2.5,15.9,20.0,82.0,57.2,0.0,999.9,0,618
2018-08-04,2018,08,04,6,71.8,71.2,1020.6,4.4,9.4,15.9,999.9,79.0,69.1,0.01,999.9,1,605
2017-08-16,2017,08,16,3,71.1,65.9,1013.0,6.8,6.5,15.9,999.9,79.0,64.9,0.23,999.9,1,600
2018-08-16,2018,08,16,4,77.2,71.4,1014.9,9.1,10.1,15.9,20.0,87.1,70.0,0.0,999.9,0,647
2012-08-11,2012,08,11,6,77.7,71.5,1010.2,7.8,6.9,16.9,28.0,87.1,71.1,1.1,999.9,0,507
2015-08-31,2015,08,31,1,74.8,69.6,1015.3,9.0,11.2,17.1,22.0,82.0,66.9,0.0,999.9,0,614
2017-08-06,2017,08,06,7,69.4,59.9,1014.4,9.5,11.8,17.1,22.9,75.0,64.0,0.0,999.9,0,519
2013-08-13,2013,08,13,2,67.8,66.7,1011.1,4.6,3.4,17.1,999.9,73.9,64.0,0.0,999.9,1,552
2013-08-30,2013,08,30,5,65.0,59.2,1014.8,9.9,10.8,17.1,21.0,70.0,59.0,0.0,999.9,0,599
2020-08-25,2020,08,25,2,74.2,70.5,1007.6,5.9,10.1,17.1,22.0,81.0,68.0,0.0,999.9,1,286
2018-08-15,2018,08,15,3,74.1,70.4,1011.1,9.4,9.7,17.1,21.0,80.1,69.1,0.08,999.9,0,645
2017-08-28,2017,08,28,1,62.7,56.4,1025.3,10.0,8.5,17.1,22.9,73.0,50.0,0.0,999.9,0,584
2017-08-08,2017,08,08,2,65.2,62.8,1013.2,7.8,11.3,17.1,24.1,73.9,59.0,0.96,999.9,0,631
2013-08-29,2013,08,29,4,65.7,63.7,1014.4,5.8,11.3,17.1,21.0,69.1,62.6,0.0,999.9,1,572
2019-08-11,2019,08,11,7,68.8,57.0,1013.3,10.0,9.4,17.1,22.0,75.9,62.1,0.0,999.9,0,484
2018-08-23,2018,08,23,4,70.0,61.6,1010.3,9.7,9.3,17.1,22.0,75.9,62.1,0.01,999.9,0,610
2019-08-24,2019,08,24,6,68.3,58.5,1018.7,10.0,12.3,17.1,22.0,75.9,63.0,0.0,999.9,0,514
2020-08-05,2020,08,05,3,74.8,70.5,1015.9,8.9,11.5,17.1,22.0,81.0,71.1,99.99,999.9,1,344
2016-08-12,2016,08,12,5,74.3,72.2,1012.8,4.5,12.3,18.1,24.1,79.0,71.1,0.0,999.9,1,729
2016-08-23,2016,08,23,2,69.0,52.6,1023.1,10.0,10.4,18.1,26.0,81.0,64.0,0.01,999.9,0,637
2019-08-29,2019,08,29,4,71.0,68.2,1009.4,6.3,9.5,18.1,22.9,75.0,59.0,99.99,999.9,0,592
2017-08-23,2017,08,23,3,72.3,70.9,1009.1,6.3,12.4,18.1,24.1,78.1,68.0,0.0,999.9,0,629
2015-08-09,2015,08,09,7,67.0,62.1,1014.6,9.2,13.1,18.1,26.0,77.0,64.0,0.0,999.9,0,489
2014-08-29,2014,08,29,5,67.2,53.4,1018.9,10.0,10.8,18.1,22.0,78.1,59.0,0.03,999.9,0,631
2014-08-23,2014,08,23,6,65.6,60.1,1017.9,9.8,10.8,18.1,22.9,73.0,57.9,0.02,999.9,0,454
2013-08-14,2013,08,14,3,68.4,59.6,1007.5,8.3,9.6,19.0,24.1,73.0,64.0,0.5,999.9,0,622
2018-08-31,2018,08,31,5,69.9,63.6,1023.8,10.0,13.0,19.0,24.1,73.9,63.0,0.0,999.9,0,623
2013-08-26,2013,08,26,1,68.3,64.1,1020.1,10.0,11.2,19.0,22.0,75.0,50.0,0.0,999.9,0,521
2014-08-28,2014,08,28,4,71.0,62.4,1009.4,6.8,8.8,19.0,27.0,78.1,59.0,0.01,999.9,1,618
2013-08-24,2013,08,24,6,66.2,55.2,1022.3,10.0,10.7,19.0,24.1,77.0,55.9,0.0,999.9,0,527
2019-08-08,2019,08,08,4,73.3,69.8,1007.8,9.4,11.5,19.0,54.0,78.1,61.0,0.0,999.9,0,646
2018-08-19,2018,08,19,7,68.5,65.5,1013.6,8.9,13.1,19.0,24.1,81.0,66.0,0.01,999.9,0,490
2019-08-28,2019,08,28,3,65.4,61.6,1015.1,9.2,7.7,20.0,27.0,72.0,50.0,99.99,999.9,0,553
2019-08-10,2019,08,10,6,71.2,62.7,1007.8,10.0,10.5,20.0,24.1,78.1,64.0,0.0,999.9,0,572
2012-08-31,2012,08,31,5,78.7,56.1,1016.3,9.9,3.9,20.0,27.0,90.0,68.0,0.0,999.9,0,701
2012-08-10,2012,08,10,5,75.3,71.3,1011.6,7.6,5.4,20.0,23.9,79.0,66.2,0.0,999.9,1,617
2019-08-26,2019,08,26,1,64.3,57.8,1022.1,10.0,13.7,21.0,28.0,71.1,60.1,0.0,999.9,0,494
2019-08-21,2019,08,21,3,70.6,68.5,1016.2,8.1,7.2,21.0,26.0,82.9,62.1,99.99,999.9,1,522
2016-08-17,2016,08,17,3,76.5,70.0,1014.4,8.4,14.7,21.0,28.0,82.0,70.0,0.0,999.9,0,658
2017-08-19,2017,08,19,6,71.8,70.9,1010.1,5.6,12.2,21.0,28.0,78.1,57.9,1.1,999.9,1,638
2013-08-09,2013,08,09,5,70.7,68.8,1016.9,9.3,13.1,21.0,27.0,75.0,61.0,0.03,999.9,0,579
2012-08-12,2012,08,12,7,77.8,65.4,1012.5,8.7,5.7,22.0,29.9,84.9,69.8,0.62,999.9,0,505
2014-08-13,2014,08,13,3,66.6,63.5,1013.0,8.4,15.5,22.0,28.0,75.0,60.1,0.39,999.9,0,572
2019-08-25,2019,08,25,7,65.5,59.5,1023.9,10.0,13.6,22.9,32.1,72.0,61.0,0.0,999.9,0,482
2017-08-30,2017,08,30,3,61.8,57.5,1012.8,7.0,16.0,22.9,35.0,68.0,57.0,1.57,999.9,0,671
2013-08-23,2013,08,23,5,70.6,65.0,1013.1,7.8,12.1,22.9,28.0,77.0,63.0,0.0,999.9,0,636
2020-08-04,2020,08,04,2,74.8,72.4,1016.2,3.4,11.4,24.1,33.0,82.0,72.0,99.99,999.9,1,451
2020-09-10,2020,09,10,4,70.8,69.5,1025.1,0.8,4.4,7,999.9,77.0,66.9,0.0,999.9,1,347
2020-09-29,2020,09,29,2,67.5,65.8,9999.9,6.1,5.5,8,999.9,68.0,66.0,0.0,999.9,1,317
2020-09-08,2020,09,08,2,65.9,63.7,1020.7,5.2,4.2,8,999.9,77.0,57.2,0.0,999.9,1,336
2020-09-09,2020,09,09,3,69.3,67.3,1025.0,4.3,4.2,8,999.9,77.0,57.9,0.0,999.9,1,292
2020-09-04,2020,09,04,5,72.8,68.3,1009.8,8.3,7.4,12,999.9,81.0,66.9,0.31,999.9,1,383
2020-09-24,2020,09,24,4,66.2,56.9,1013.2,10.0,8.2,12,999.9,75.9,55.0,0.0,999.9,0,297
2020-09-03,2020,09,03,4,70.5,69.3,1009.3,2.1,7.6,12,999.9,73.0,64.9,0.43,999.9,1,362
2020-09-06,2020,09,06,7,67.3,60.5,1022.3,10.0,6.9,12,999.9,75.9,59.0,0.0,999.9,0,293
2020-09-16,2020,09,16,3,58.8,51.3,1024.7,10.0,6.5,13,999.9,69.1,46.0,0.0,999.9,0,306
2020-09-28,2020,09,28,1,68.1,66.3,1016.0,6.3,9.5,13,999.9,73.0,62.1,0.18,999.9,1,300
2020-09-05,2020,09,05,6,70.7,53.2,1018.9,10.0,9.4,14,999.9,81.0,64.0,0.01,999.9,0,362
2020-09-07,2020,09,07,1,67.1,58.6,1021.3,10.0,8.2,14,999.9,75.0,59.0,0.0,999.9,0,295
2020-09-02,2020,09,02,3,66.5,61.9,1018.3,8.4,10.7,14,18.1,73.0,61.0,0.0,999.9,1,307
2020-09-13,2020,09,13,7,64.2,57.9,1022.2,10.0,8.6,15,999.9,72.0,59.0,0.0,999.9,0,245
2020-09-12,2020,09,12,6,62.4,49.7,1025.7,10.0,12.4,19,24.1,73.0,59.0,0.07,999.9,0,304
2020-09-20,2020,09,20,7,55.2,38.9,1029.8,10.0,13.8,20,28.9,63.0,46.9,0.0,999.9,1,273
2020-09-15,2020,09,15,2,61.5,45.7,1023.7,10.0,13.4,20,28.0,75.0,50.0,0.0,999.9,0,300
2020-09-14,2020,09,14,1,69.5,61.2,1016.6,9.5,9.9,20,24.1,75.0,59.0,0.0,999.9,0,288
2020-09-19,2020,09,19,6,58.8,41.4,1021.5,10.0,16.9,21,27.0,66.9,50.0,0.03,999.9,0,330
2020-09-11,2020,09,11,5,69.1,62.7,1020.9,7.1,13.2,22,28.0,75.0,60.1,0.3,999.9,1,351
2020-09-30,2020,09,30,3,67.6,64.2,1006.2,7.7,20.1,27,35.9,70.0,64.0,0.06,999.9,1,347
2020-09-22,2020,09,22,2,58.8,40.4,1016.3,10.0,19.2,28,36.9,64.9,53.1,0.0,999.9,0,306
2018-09-23,2018,09,23,7,59.8,50.2,1023.4,10.0,3.0,5.1,999.9,78.1,53.1,0.0,999.9,0,475
2012-09-17,2012,09,17,1,66.5,48.0,1018.3,10.0,2.2,7.0,999.9,77.0,48.2,0.0,999.9,0,452
2017-09-26,2017,09,26,2,65.9,65.3,1016.8,2.6,3.4,7.0,999.9,77.0,59.0,0.12,999.9,1,656
2016-09-22,2016,09,22,4,67.2,57.8,1020.9,10.0,3.7,7.0,999.9,79.0,57.9,0.0,999.9,0,660
2015-09-06,2015,09,06,7,66.6,55.9,1023.5,10.0,4.7,8.0,999.9,72.0,50.0,0.0,999.9,0,504
2014-09-15,2014,09,15,1,57.5,47.6,1022.0,10.0,3.6,8.0,999.9,66.0,46.9,0.0,999.9,0,610
2012-09-07,2012,09,07,5,77.0,67.8,1012.2,8.7,2.7,8.0,999.9,86.0,64.4,0.0,999.9,0,680
2017-09-16,2017,09,16,6,66.8,65.5,1020.8,4.6,2.8,8.0,999.9,75.9,61.0,0.0,999.9,1,623
2018-09-17,2018,09,17,1,65.6,62.6,1020.6,7.9,5.0,8.0,999.9,75.0,55.9,0.0,999.9,1,673
2017-09-25,2017,09,25,1,64.2,63.7,1017.8,2.8,4.2,8.0,999.9,73.0,59.0,0.0,999.9,1,726
2018-09-16,2018,09,16,7,63.9,59.5,1023.1,6.8,3.7,8.0,999.9,75.9,54.0,0.0,999.9,1,597
2017-09-17,2017,09,17,7,64.7,64.2,1021.4,4.8,3.4,8.9,999.9,75.9,60.1,0.0,999.9,1,586
2019-09-10,2019,09,10,2,62.8,57.5,1027.3,10.0,6.2,8.9,999.9,72.0,57.0,0.0,999.9,0,605
2019-09-09,2019,09,09,1,63.9,58.4,1023.2,9.8,4.5,8.9,999.9,72.0,57.0,0.0,999.9,0,603
2018-09-30,2018,09,30,7,61.0,53.5,1025.6,9.7,4.7,8.9,999.9,72.0,51.1,0.0,999.9,1,510
2018-09-02,2018,09,02,7,67.0,64.0,1024.9,10.0,5.0,8.9,999.9,79.0,55.9,0.0,999.9,0,528
2016-09-26,2016,09,26,1,55.2,41.1,1021.6,10.0,5.3,8.9,999.9,64.9,44.1,0.0,999.9,0,623
2017-09-02,2017,09,02,6,58.7,45.2,1022.4,10.0,5.3,8.9,999.9,66.9,50.0,0.0,999.9,0,562
2016-09-01,2016,09,01,4,71.5,67.0,1011.2,9.7,6.8,8.9,999.9,77.0,66.9,0.0,999.9,0,675
2013-09-25,2013,09,25,3,55.3,45.3,1012.3,10.0,4.5,8.9,999.9,64.0,44.1,0.0,999.9,0,539
2015-09-17,2015,09,17,4,69.3,65.6,1020.7,7.8,5.9,8.9,999.9,75.9,48.9,0.0,999.9,1,744
2013-09-20,2013,09,20,5,62.6,58.5,1018.4,9.5,6.2,8.9,999.9,71.1,53.6,0.01,999.9,0,631
2020-09-26,2020,09,26,6,63.6,60.9,1020.5,4.5,4.9,8.9,999.9,73.0,59.0,0.0,999.9,1,330
2019-09-01,2019,09,01,7,63.8,56.6,1026.5,10.0,6.9,9.9,999.9,79.0,55.9,0.0,999.9,0,473
2014-09-16,2014,09,16,2,61.2,50.8,1017.0,10.0,6.5,9.9,999.9,66.9,46.9,0.0,999.9,0,613
2016-09-16,2016,09,16,5,57.7,47.7,1026.5,10.0,6.4,9.9,15.0,66.9,48.0,0.0,999.9,0,780
2012-09-12,2012,09,12,3,68.5,49.7,1026.5,10.0,2.1,9.9,999.9,80.1,55.0,0.0,999.9,0,651
2014-09-27,2014,09,27,6,63.5,55.3,1020.7,9.9,6.2,9.9,999.9,75.9,53.1,0.01,999.9,0,600
2012-09-14,2012,09,14,5,70.5,57.7,1023.4,9.7,2.3,9.9,999.9,80.1,55.4,0.0,999.9,0,609
2014-09-02,2014,09,02,2,71.1,69.4,1013.1,1.7,6.8,9.9,999.9,77.0,68.0,0.01,999.9,1,700
2019-09-02,2019,09,02,1,64.9,60.9,1021.2,10.0,6.4,9.9,999.9,73.0,55.9,0.0,999.9,0,427
2012-09-13,2012,09,13,4,70.4,54.8,1027.4,10.0,3.2,9.9,999.9,80.1,62.1,0.0,999.9,0,632
2018-09-12,2018,09,12,3,71.0,69.6,1023.0,3.1,4.0,9.9,999.9,79.0,66.0,0.0,999.9,1,783
2016-09-03,2016,09,03,6,63.2,57.5,1022.0,10.0,5.7,9.9,999.9,75.0,55.9,0.0,999.9,0,498
2015-09-10,2015,09,10,4,73.8,71.2,1011.3,5.6,5.6,9.9,999.9,77.0,71.6,99.99,999.9,1,716
2017-09-27,2017,09,27,3,68.7,68.6,1014.0,1.5,4.7,9.9,999.9,77.0,62.1,0.0,999.9,1,696
2018-09-15,2018,09,15,6,65.9,61.0,1022.9,9.3,5.8,9.9,999.9,75.9,57.0,0.0,999.9,1,596
2020-09-17,2020,09,17,4,68.5,63.7,1018.3,10.0,7.5,9.9,999.9,73.0,64.9,0.0,999.9,1,322
2015-09-18,2015,09,18,5,70.1,66.5,1017.8,7.9,6.4,9.9,999.9,77.0,48.9,0.0,999.9,1,760
2018-09-05,2018,09,05,3,69.2,64.7,1024.1,9.3,4.8,9.9,999.9,86.0,61.0,0.0,999.9,1,768
2014-09-28,2014,09,28,7,63.3,58.5,1020.5,9.9,4.4,9.9,999.9,75.9,53.1,0.0,999.9,0,512
2020-09-25,2020,09,25,5,64.6,61.0,1018.5,7.0,7.2,9.9,999.9,75.9,55.0,0.0,999.9,1,348
2015-09-13,2015,09,13,7,68.2,65.0,1008.0,8.8,8.4,11.1,15.9,73.0,63.0,99.99,999.9,0,478
2014-09-29,2014,09,29,1,65.9,63.2,1015.5,9.2,6.7,11.1,999.9,73.0,53.1,0.02,999.9,0,566
2014-09-18,2014,09,18,4,61.1,47.4,1014.7,10.0,5.0,11.1,15.0,72.0,48.0,0.0,999.9,0,650
2016-09-20,2016,09,20,2,71.1,69.3,1019.3,8.7,5.6,11.1,999.9,75.0,66.0,0.22,999.9,0,619
2018-09-01,2018,09,01,6,65.0,59.4,1026.7,10.0,7.2,11.1,17.1,75.0,55.9,0.0,999.9,0,529
2017-09-15,2017,09,15,5,67.9,67.7,1016.3,6.7,6.3,11.1,999.9,73.9,64.0,0.02,999.9,1,827
2012-09-02,2012,09,02,7,75.4,65.9,1017.7,9.8,3.2,11.1,999.9,80.1,62.1,0.0,999.9,0,421
2013-09-18,2013,09,18,3,56.1,42.7,1025.2,10.0,5.8,11.1,999.9,69.1,43.0,0.0,999.9,0,571
2013-09-28,2013,09,28,6,59.2,50.1,1024.6,10.0,7.4,11.1,999.9,69.1,50.0,0.0,999.9,0,547
2013-09-02,2013,09,02,1,70.8,68.7,1010.3,7.0,7.7,11.1,999.9,75.9,68.0,0.0,999.9,1,431
2015-09-28,2015,09,28,1,66.8,62.0,1025.3,9.7,6.7,11.1,999.9,75.9,48.0,0.0,999.9,0,586
2019-09-21,2019,09,21,6,67.0,59.2,1021.2,9.9,6.5,11.1,999.9,75.9,60.1,0.0,999.9,0,577
2013-09-03,2013,09,03,2,70.1,69.0,1008.1,2.0,6.8,11.1,999.9,75.9,66.0,0.05,999.9,1,551
2019-09-22,2019,09,22,7,64.6,62.1,1021.0,6.4,6.5,11.1,999.9,78.1,57.0,0.0,999.9,1,515
2020-09-27,2020,09,27,7,66.7,63.0,1017.6,9.2,7.2,11.1,999.9,73.0,61.0,0.0,999.9,1,315
2016-09-17,2016,09,17,6,62.6,57.6,1024.5,9.7,6.0,12.0,999.9,73.0,48.0,0.0,999.9,0,646
2018-09-21,2018,09,21,5,60.6,54.6,1024.2,10.0,6.9,12.0,999.9,69.1,53.1,0.0,999.9,0,715
2016-09-23,2016,09,23,5,66.3,62.1,1016.5,9.5,5.8,12.0,999.9,79.0,55.9,0.0,999.9,1,812
2019-09-28,2019,09,28,6,63.8,59.3,1020.9,10.0,8.2,12.0,999.9,70.0,54.0,0.0,999.9,0,532
2017-09-09,2017,09,09,6,63.1,57.0,1021.1,10.0,7.5,12.0,999.9,70.0,54.0,0.0,999.9,0,608
2015-09-19,2015,09,19,6,70.4,66.2,1015.3,6.6,5.2,12.0,999.9,77.0,63.0,0.01,999.9,1,655
2012-09-06,2012,09,06,4,73.2,65.3,1011.3,9.7,2.3,12.0,999.9,79.0,62.6,0.59,999.9,0,572
2019-09-20,2019,09,20,5,58.8,50.6,1022.2,10.0,6.6,12.0,999.9,69.1,45.0,0.0,999.9,0,688
2014-09-04,2014,09,04,4,69.4,60.8,1020.5,9.9,5.2,12.0,999.9,82.0,59.0,0.0,999.9,0,727
2016-09-21,2016,09,21,3,70.0,64.4,1020.2,5.3,6.4,12.0,999.9,77.0,62.1,0.07,999.9,1,621
2015-09-09,2015,09,09,3,75.8,71.0,1013.9,7.6,10.3,12.0,18.1,81.0,71.6,0.0,999.9,1,740
2012-09-23,2012,09,23,7,63.8,50.3,1015.4,9.0,6.4,12.0,15.9,72.0,55.4,0.22,999.9,0,480
2015-09-29,2015,09,29,2,69.3,65.6,1020.1,8.5,7.8,12.0,999.9,75.9,61.0,0.0,999.9,0,557
2018-09-14,2018,09,14,5,64.9,60.7,1024.2,9.2,7.1,12.0,999.9,73.9,59.0,0.01,999.9,1,684
2013-09-06,2013,09,06,5,60.3,47.8,1021.1,10.0,5.3,12.0,999.9,75.9,52.0,0.0,999.9,0,524
2015-09-27,2015,09,27,7,59.4,50.9,1031.1,10.0,7.0,12.0,15.9,70.0,48.0,0.0,999.9,0,493
2014-09-20,2014,09,20,6,57.0,47.3,1027.2,10.0,7.7,12.0,999.9,68.0,44.1,0.0,999.9,0,594
2019-09-04,2019,09,04,3,66.6,64.8,1015.1,6.6,7.7,12.0,999.9,77.0,57.9,0.0,999.9,1,600
2019-09-15,2019,09,15,7,68.2,65.3,1020.4,8.8,8.2,12.0,999.9,75.0,52.0,0.02,999.9,0,604
2012-09-24,2012,09,24,1,59.0,40.4,1020.0,10.0,3.3,12.0,20.0,66.2,53.1,0.0,999.9,0,562
2016-09-09,2016,09,09,5,71.4,68.3,1011.2,5.9,10.3,13.0,999.9,79.0,66.0,0.16,999.9,1,715
2013-09-29,2013,09,29,7,54.9,50.1,1022.8,10.0,7.8,13.0,999.9,69.1,45.0,0.01,999.9,0,506
2015-09-15,2015,09,15,2,70.8,58.4,1022.7,10.0,10.1,13.0,18.1,79.0,64.0,0.0,999.9,0,579
2016-09-13,2016,09,13,2,64.1,55.9,1023.0,10.0,8.9,13.0,999.9,71.1,55.9,0.0,999.9,0,779
2017-09-30,2017,09,30,6,56.3,50.9,1020.0,9.8,8.3,13.0,999.9,64.0,48.0,0.0,999.9,0,550
2017-09-24,2017,09,24,7,65.3,64.3,1016.6,3.7,9.6,13.0,999.9,73.0,60.1,0.05,999.9,1,587
2017-09-18,2017,09,18,1,65.7,65.5,1020.5,3.4,7.6,13.0,999.9,73.0,60.1,0.0,999.9,1,672
2012-09-16,2012,09,16,7,65.1,46.5,1018.9,10.0,1.9,13.0,20.0,73.0,53.6,0.0,999.9,0,458
